RowId,SchoolYear,OrganizationLevelId,OrganizationLevel,OrganizationId,OrganizationName,County,ESDOrganizationId,ESDName,LEAOrganizationId,LEACode,LEAName,SchoolOrganizationId,SchoolCode,SchoolName,TeacherTotal,StudentTotal,StudentToTeacherRatio,IsEEValidated,DataAsOf
13929,2021-22,4,School,100544,Washington Elementary,Clark,100003,Educational Service District 112,100278,6037,Vancouver School District,100544,3565,Washington Elementary,25,250,10,1,1/10/25
13930,2021-22,4,School,101313,Chautauqua Elementary,King,100006,Puget Sound Educational Service District 121,100279,17402,Vashon Island School District,101313,4468,Chautauqua Elementary,32,496,15.5,1,1/10/25
13931,2021-22,4,School,101307,Family Link,King,100006,Puget Sound Educational Service District 121,100279,17402,Vashon Island School District,101307,1822,Family Link,2,92,46,1,1/10/25
13932,2021-22,4,School,101312,McMurray Middle School,King,100006,Puget Sound Educational Service District 121,100279,17402,Vashon Island School District,101312,3667,McMurray Middle School,25,356,14.2,1,1/10/25
13933,2021-22,4,School,103861,Student Link,King,100006,Puget Sound Educational Service District 121,100279,17402,Vashon Island School District,103861,1938,Student Link,3,38,12.7,1,1/10/25
13934,2021-22,4,School,101309,Vashon Island High School,King,100006,Puget Sound Educational Service District 121,100279,17402,Vashon Island School District,101309,2419,Vashon Island High School,33,542,16.4,1,1/10/25
13935,2021-22,4,School,106079,Wa He Lut Indian School,Thurston,NULL,NULL,106074,34901,WA HE LUT Indian School Agency,106079,5496,Wa He Lut Indian School,12,124,10.3,1,1/10/25
13936,2021-22,4,School,103003,Julius A Wendt Elementary/John C Thomas Middle School,Wahkiakum,100003,Educational Service District 112,100280,35200,Wahkiakum School District,103003,2893,Julius A Wendt Elementary/John C Thomas Middle School,26,291,11.2,1,1/10/25
13937,2021-22,4,School,103004,Wahkiakum High School,Wahkiakum,100003,Educational Service District 112,100280,35200,Wahkiakum School District,103004,3467,Wahkiakum High School,21,174,8.3,1,1/10/25
13938,2021-22,4,School,103968,Developmental Pre-School,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,103968,1981,Developmental Pre-School,0,0,NULL,0,1/10/25
13939,2021-22,4,School,100794,Mattawa Elementary,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,100794,3152,Mattawa Elementary,29,373,12.9,1,1/10/25
13940,2021-22,4,School,104627,Mattawa Elementary Pre-School,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,104627,5120,Mattawa Elementary Pre-School,0,114,NULL,0,1/10/25
13941,2021-22,4,School,100795,Morris Schott Elementary,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,100795,4222,Morris Schott Elementary,17,236,13.9,1,1/10/25
13942,2021-22,4,School,100797,Saddle Mountain Elementary,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,100797,4490,Saddle Mountain Elementary,36,451,12.5,1,1/10/25
13943,2021-22,4,School,100793,Sentinel Tech Alt School,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,100793,1835,Sentinel Tech Alt School,3,15,5,1,1/10/25
13944,2021-22,4,School,100796,Wahluke High School,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,100796,4254,Wahluke High School,44,776,17.6,1,1/10/25
13945,2021-22,4,School,104777,Wahluke Junior High,Grant,100002,Educational Service District 105,100281,13073,Wahluke School District,104777,5144,Wahluke Junior High,45,597,13.3,1,1/10/25
13946,2021-22,4,School,103035,Preston Hall Middle School,Walla Walla,100007,Educational Service District 123,100282,36401,Waitsburg School District,103035,2174,Preston Hall Middle School,9,71,7.9,1,1/10/25
13947,2021-22,4,School,103037,Waitsburg Elementary School,Walla Walla,100007,Educational Service District 123,100282,36401,Waitsburg School District,103037,2712,Waitsburg Elementary School,9,135,15,1,1/10/25
13948,2021-22,4,School,103036,Waitsburg High School,Walla Walla,100007,Educational Service District 123,100282,36401,Waitsburg School District,103036,2386,Waitsburg High School,9,84,9.3,1,1/10/25
13949,2021-22,4,School,103012,Berney Elementary School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103012,2074,Berney Elementary School,29,395,13.6,1,1/10/25
13950,2021-22,4,School,106216,ECEAP,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,106216,5567,ECEAP,0,NULL,NULL,0,1/10/25
13951,2021-22,4,School,103016,Edison Elementary School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103016,2528,Edison Elementary School,32,429,13.4,1,1/10/25
13952,2021-22,4,School,103020,Garrison Middle School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103020,3510,Garrison Middle School,38,615,16.2,1,1/10/25
13953,2021-22,4,School,103013,Green Park Elementary School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103013,2078,Green Park Elementary School,38,488,12.8,1,1/10/25
13954,2021-22,4,School,104966,Head Start,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,104966,5187,Head Start,0,86,NULL,0,1/10/25
13955,2021-22,4,School,103022,Lincoln High School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103022,4071,Lincoln High School,15,135,9,1,1/10/25
13956,2021-22,4,School,103017,Pioneer Middle School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103017,2780,Pioneer Middle School,38,574,15.1,1,1/10/25
13957,2021-22,4,School,103014,Prospect Point Elementary,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103014,2159,Prospect Point Elementary,38,517,13.6,1,1/10/25
13958,2021-22,4,School,105667,SE AREA TECHNICAL SKILLS CENTER,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,105667,5337,SE AREA TECHNICAL SKILLS CENTER,5,7,1.4,1,1/10/25
13959,2021-22,4,School,103021,Sharpstein Elementary School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103021,3728,Sharpstein Elementary School,34,339,10,1,1/10/25
13960,2021-22,4,School,106398,Walla Walla Center for Children and Families,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,106398,5616,Walla Walla Center for Children and Families,8,73,9.1,1,1/10/25
13961,2021-22,4,School,106779,Walla Walla County Juvenile Detention,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,106779,5705,Walla Walla County Juvenile Detention,1,0,0,1,1/10/25
13962,2021-22,4,School,103019,Walla Walla High School,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,103019,3468,Walla Walla High School,93,1661,17.9,1,1/10/25
13963,2021-22,4,School,106418,Walla Walla Online,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,106418,5636,Walla Walla Online,13,139,10.7,1,1/10/25
13964,2021-22,4,School,106011,Walla Walla Open Doors,Walla Walla,100007,Educational Service District 123,100283,36140,Walla Walla Public Schools,106011,5460,Walla Walla Open Doors,17,115,6.8,1,1/10/25
13965,2021-22,4,School,103284,Adams Elementary,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,103284,4518,Adams Elementary,26,388,14.9,1,1/10/25
13966,2021-22,4,School,106175,Camas Elementary,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,106175,5544,Camas Elementary,30,357,11.9,1,1/10/25
13967,2021-22,4,School,103281,Pace Alternative High School,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,103281,4022,Pace Alternative High School,8,62,7.8,1,1/10/25
13968,2021-22,4,School,103277,Satus Elementary,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,103277,2757,Satus Elementary,24,345,14.4,1,1/10/25
13969,2021-22,4,School,106174,Simcoe Elementary School,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,106174,5543,Simcoe Elementary School,28,387,13.8,1,1/10/25
13970,2021-22,4,School,106244,Wapato ESD 105 Open Doors,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,106244,5595,Wapato ESD 105 Open Doors,0,NULL,NULL,0,1/10/25
13971,2021-22,4,School,103280,Wapato High School,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,103280,3141,Wapato High School,81,887,11,1,1/10/25
13972,2021-22,4,School,103276,Wapato Middle School,Yakima,100002,Educational Service District 105,100284,39207,Wapato School District,103276,2131,Wapato Middle School,51,808,15.8,1,1/10/25
13973,2021-22,4,School,100808,Warden Elementary,Grant,100008,North Central Educational Service District 171,100285,13146,Warden School District,100808,2792,Warden Elementary,28,403,14.4,1,1/10/25
13974,2021-22,4,School,100809,Warden High School,Grant,100008,North Central Educational Service District 171,100285,13146,Warden School District,100809,3273,Warden High School,20,303,15.2,1,1/10/25
13975,2021-22,4,School,100810,Warden Middle School,Grant,100008,North Central Educational Service District 171,100285,13146,Warden School District,100810,3909,Warden Middle School,21,222,10.6,1,1/10/25
13976,2021-22,4,School,100554,Washington State School for the Deaf,Thurston,NULL,NULL,103313,34975,Washington Center for Deaf and Hard of Hearing Youth,100554,4246,Washington State School for the Deaf,18,125,6.9,1,1/10/25
13977,2021-22,4,School,105555,Washington Youth Academy,Thurston,NULL,NULL,105554,34979,Washington Military Department,105555,5302,Washington Youth Academy,0,108,NULL,0,1/10/25
13978,2021-22,4,School,100584,Canyon Creek Middle School,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,100584,4549,Canyon Creek Middle School,17,228,13.4,1,1/10/25
13979,2021-22,4,School,100582,Cape Horn Skye Elementary,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,100582,3270,Cape Horn Skye Elementary,17,286,16.8,1,1/10/25
13980,2021-22,4,School,106077,Columbia River Gorge Elementary School,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,106077,5494,Columbia River Gorge Elementary School,25,335,13.4,1,1/10/25
13981,2021-22,4,School,100580,Gause Elementary,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,100580,2911,Gause Elementary,22,274,12.5,1,1/10/25
13982,2021-22,4,School,100579,Hathaway Elementary,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,100579,2509,Hathaway Elementary,25,260,10.4,1,1/10/25
13983,2021-22,4,School,100583,Jemtegaard Middle School,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,100583,4207,Jemtegaard Middle School,30,463,15.4,1,1/10/25
13984,2021-22,4,School,100581,Washougal High School,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,100581,3147,Washougal High School,62,1039,16.8,1,1/10/25
13985,2021-22,4,School,106397,Washougal Learning Academy,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,106397,5615,Washougal Learning Academy,4,83,20.8,1,1/10/25
13986,2021-22,4,School,103931,Washougal Special Services,Clark,100003,Educational Service District 112,100286,6112,Washougal School District,103931,1899,Washougal Special Services,0,29,NULL,0,1/10/25
13987,2021-22,4,School,100326,Washtucna Elementary/High School,Adams,100001,Educational Service District 101,100287,1109,Washtucna School District,100326,3075,Washtucna Elementary/High School,30,91,3,1,1/10/25
13988,2021-22,4,School,100740,Waterville Elementary,Douglas,100008,North Central Educational Service District 171,100288,9209,Waterville School District,100740,2161,Waterville Elementary,13,132,10.2,1,1/10/25
13989,2021-22,4,School,100741,Waterville High School,Douglas,100008,North Central Educational Service District 171,100288,9209,Waterville School District,100741,2162,Waterville High School,17,124,7.3,1,1/10/25
13990,2021-22,4,School,103832,Wellpinit Elementary School,Stevens,100001,Educational Service District 101,100289,33049,Wellpinit School District #49,103832,2549,Wellpinit Elementary School,18,177,9.8,1,1/10/25
13991,2021-22,4,School,102877,Wellpinit High School,Stevens,100001,Educational Service District 101,100289,33049,Wellpinit School District #49,102877,2550,Wellpinit High School,18,98,5.4,1,1/10/25
13992,2021-22,4,School,102878,Wellpinit Middle School,Stevens,100001,Educational Service District 101,100289,33049,Wellpinit School District #49,102878,4232,Wellpinit Middle School,17,104,6.1,1,1/10/25
13993,2021-22,4,School,106012,Wellpinit Open Doors High School,Stevens,100001,Educational Service District 101,100289,33049,Wellpinit School District #49,106012,5461,Wellpinit Open Doors High School,8,21,2.6,1,1/10/25
13994,2021-22,4,School,100465,Abraham Lincoln Elementary,Chelan,100008,North Central Educational Service District 171,100290,4246,Wenatchee School District,100465,3209,Abraham Lincoln Elementary,45,512,11.4,1,1/10/25
13995,2021-22,4,School,100458,Chelan County Juvenile Detention Center,Chelan,100008,North Central Educational Service District 171,100290,4246,Wenatchee School District,100458,1802,Chelan County Juvenile Detention Center,1,0,0,1,1/10/25
13996,2021-22,4,School,100461,Columbia Elementary School,Chelan,100008,North Central Educational Service District 171,100290,4246,Wenatchee School District,100461,2301,Columbia Elementary School,32,345,10.8,1,1/10/25
13997,2021-22,4,School,100470,Foothills Middle School,Chelan,100008,North Central Educational Service District 171,100290,4246,Wenatchee School District,100470,4432,Foothills Middle School,43,539,12.5,1,1/10/25
13998,2021-22,4,School,100469,John Newbery Elementary,Chelan,100008,North Central Educational Service District 171,100290,4246,Wenatchee School District,100469,4423,John Newbery Elementary,36,401,11.1,1,1/10/25
13999,2021-22,4,School,100460,Lewis And Clark Elementary Sch,Chelan,100008,North Central Educational Service District 171,100290,4246,Wenatchee School District,100460,2279,Lewis And Clark Elementary Sch,38,401,10.6,1,1/10/25
